episode,step,timestamp,people_count,action,reward,epsilon
77,35,1764248127.6347957,7,1,-2,0.01
77,36,1764248127.6347957,8,0,-6,0.01
77,37,1764248127.6347957,6,2,1,0.01
77,38,1764248127.6347957,6,2,-2,0.01
77,39,1764248127.6347957,8,0,-6,0.01
77,40,1764248127.6347957,9,1,-6,0.01
77,41,1764248127.6347957,8,0,-5,0.01
77,42,1764248127.6347957,7,1,1,0.01
77,43,1764248127.6347957,9,1,-6,0.01
77,44,1764248127.6347957,9,1,-5,0.01
77,45,1764248127.6347957,9,2,-5,0.01
77,46,1764248127.6347957,9,1,-5,0.01
77,47,1764248127.6347957,9,2,-5,0.01
77,48,1764248127.6347957,8,0,-5,0.01
77,49,1764248127.6347957,7,1,1,0.01
77,50,1764248127.6347957,8,0,-6,0.01
77,51,1764248127.6347957,9,1,-6,0.01
77,52,1764248127.6347957,8,0,-5,0.01
77,53,1764248127.6347957,7,1,1,0.01
77,54,1764248127.6347957,8,0,-6,0.01
77,55,1764248127.6347957,7,1,1,0.01
77,56,1764248127.6347957,9,1,-6,0.01
77,57,1764248127.6347957,9,1,-5,0.01
77,58,1764248127.6347957,9,2,-5,0.01
77,59,1764248127.6347957,9,0,-5,0.01
77,60,1764248127.6347957,9,1,-5,0.01
77,61,1764248127.6347957,7,1,1,0.01
77,62,1764248127.6347957,7,1,-2,0.01
77,63,1764248127.6347957,8,0,-6,0.01
77,64,1764248127.6347957,9,1,-6,0.01
77,65,1764248127.6347957,8,0,-5,0.01
77,66,1764248127.6347957,9,1,-6,0.01
77,67,1764248127.6359587,8,0,-5,0.01
77,68,1764248127.6359587,8,0,-5,0.01
77,69,1764248127.6359587,9,1,-6,0.01
77,70,1764248127.6359587,9,1,-5,0.01
77,71,1764248127.6359587,7,1,1,0.01
77,72,1764248127.6359587,9,1,-6,0.01
77,73,1764248127.6359587,9,1,-5,0.01
77,74,1764248127.6359587,9,1,-5,0.01
77,75,1764248127.6359587,9,1,-5,0.01
77,76,1764248127.6359587,9,2,-5,0.01
77,77,1764248127.6359587,8,2,-2,0.01
77,78,1764248127.6359587,9,1,-6,0.01
77,79,1764248127.6359587,7,1,1,0.01
77,80,1764248127.6359587,9,1,-6,0.01
77,81,1764248127.6359587,6,2,1,0.01
77,82,1764248127.6359587,7,1,-3,0.01
77,83,1764248127.6359587,7,1,-2,0.01
77,84,1764248127.6359587,6,2,1,0.01
77,85,1764248127.6359587,7,1,-3,0.01
77,86,1764248127.6359587,7,1,-2,0.01
77,87,1764248127.6359587,7,1,-2,0.01
77,88,1764248127.6359587,5,1,1,0.01
77,89,1764248127.6359587,5,1,-2,0.01
77,90,1764248127.6359587,6,2,-3,0.01
77,91,1764248127.6359587,4,2,2,0.01
77,92,1764248127.6359587,6,2,-3,0.01
77,93,1764248127.6359587,5,0,-2,0.01
77,94,1764248127.6359587,4,2,2,0.01
77,95,1764248127.6359587,5,0,-3,0.01
77,96,1764248127.6359587,3,1,4,0.01
77,97,1764248127.6359587,5,0,-3,0.01
77,98,1764248127.6359587,4,2,2,0.01
77,99,1764248127.6359587,3,1,4,0.01
77,100,1764248127.6359587,2,0,1,0.01
77,101,1764248127.6359587,2,0,1,0.01
77,102,1764248127.6359587,2,0,1,0.01
77,103,1764248127.6359587,2,0,1,0.01
77,104,1764248127.6359587,4,1,0,0.01
77,105,1764248127.6359587,2,0,1,0.01
77,106,1764248127.6359587,3,1,0,0.01
77,107,1764248127.6359587,3,1,1,0.01
77,108,1764248127.6359587,3,1,1,0.01
77,109,1764248127.6359587,1,0,3,0.01
77,110,1764248127.6359587,1,0,3,0.01
77,111,1764248127.6359587,2,0,0,0.01
77,112,1764248127.6359587,0,0,3,0.01
77,113,1764248127.6359587,2,0,0,0.01
77,114,1764248127.6359587,2,0,1,0.01
77,115,1764248127.6359587,0,0,3,0.01
77,116,1764248127.6359587,0,0,3,0.01
77,117,1764248127.6359587,0,0,3,0.01
77,118,1764248127.6359587,1,0,2,0.01
77,119,1764248127.6359587,0,0,3,0.01
78,0,1764248127.6364856,1,0,2,0.01
78,1,1764248127.6364856,0,0,3,0.01
78,2,1764248127.6364856,1,0,2,0.01
78,3,1764248127.6364856,0,0,3,0.01
78,4,1764248127.6364856,0,0,3,0.01
78,5,1764248127.6364856,2,0,0,0.01
78,6,1764248127.6364856,0,0,3,0.01
78,7,1764248127.6364856,0,0,3,0.01
78,8,1764248127.6364856,0,0,3,0.01
78,9,1764248127.6364856,0,0,3,0.01
78,10,1764248127.6364856,2,0,0,0.01
78,11,1764248127.6364856,2,0,1,0.01
78,12,1764248127.6364856,3,1,0,0.01
78,13,1764248127.6364856,1,0,3,0.01
78,14,1764248127.6364856,1,0,3,0.01
78,15,1764248127.6364856,4,1,0,0.01
78,16,1764248127.6364856,2,0,1,0.01
78,17,1764248127.6364856,3,0,0,0.01
78,18,1764248127.6364856,4,0,0,0.01
78,19,1764248127.6364856,4,0,1,0.01
78,20,1764248127.6364856,4,0,1,0.01
78,21,1764248127.6364856,5,0,-3,0.01
78,22,1764248127.6364856,4,0,1,0.01
78,23,1764248127.6364856,4,0,1,0.01
78,24,1764248127.6364856,3,0,1,0.01
78,25,1764248127.6364856,4,0,0,0.01
78,26,1764248127.6364856,4,0,1,0.01
78,27,1764248127.6364856,4,0,1,0.01
78,28,1764248127.6364856,5,0,-3,0.01
78,29,1764248127.6364856,5,0,-2,0.01
78,30,1764248127.6364856,5,0,-2,0.01
78,31,1764248127.6364856,6,0,-3,0.01
78,32,1764248127.6364856,6,0,-2,0.01
78,33,1764248127.6364856,7,1,-3,0.01
78,34,1764248127.6364856,7,0,-2,0.01
78,35,1764248127.6364856,6,2,1,0.01
78,36,1764248127.6364856,8,2,-6,0.01
78,37,1764248127.6364856,7,1,1,0.01
78,38,1764248127.6364856,8,2,-6,0.01
78,39,1764248127.6364856,7,1,1,0.01
78,40,1764248127.6364856,8,2,-6,0.01
78,41,1764248127.6364856,7,1,1,0.01
78,42,1764248127.6364856,8,2,-6,0.01
78,43,1764248127.6364856,8,2,-5,0.01
78,44,1764248127.6364856,8,0,-5,0.01
78,45,1764248127.6364856,8,2,-5,0.01
78,46,1764248127.6364856,9,2,-6,0.01
78,47,1764248127.6364856,9,2,-5,0.01
78,48,1764248127.6364856,9,1,-5,0.01
78,49,1764248127.6364856,9,2,-5,0.01
78,50,1764248127.6364856,8,0,-5,0.01
78,51,1764248127.6364856,8,0,-5,0.01
78,52,1764248127.6364856,9,2,-6,0.01
78,53,1764248127.6364856,8,1,-2,0.01
78,54,1764248127.6364856,8,1,-5,0.01
78,55,1764248127.6364856,9,2,-6,0.01
78,56,1764248127.6364856,8,0,-5,0.01
78,57,1764248127.6364856,7,1,1,0.01
78,58,1764248127.6364856,8,1,-6,0.01
78,59,1764248127.6364856,9,2,-6,0.01
78,60,1764248127.6364856,9,2,-5,0.01
78,61,1764248127.6364856,7,1,1,0.01
78,62,1764248127.6364856,9,1,-6,0.01
78,63,1764248127.6364856,9,1,-5,0.01
78,64,1764248127.6364856,7,1,1,0.01
78,65,1764248127.6364856,9,1,-6,0.01
78,66,1764248127.6364856,8,1,-2,0.01
78,67,1764248127.6364856,7,1,1,0.01
78,68,1764248127.6364856,7,1,-2,0.01
78,69,1764248127.6364856,7,1,-2,0.01
78,70,1764248127.6364856,8,1,-6,0.01
78,71,1764248127.6364856,9,1,-6,0.01
78,72,1764248127.6364856,8,1,-2,0.01
78,73,1764248127.6364856,8,1,-5,0.01
78,74,1764248127.6364856,9,1,-6,0.01
78,75,1764248127.6364856,7,1,1,0.01
78,76,1764248127.6364856,7,1,-2,0.01
78,77,1764248127.6364856,8,0,-6,0.01
78,78,1764248127.6364856,8,0,-5,0.01
78,79,1764248127.6374974,9,1,-6,0.01
78,80,1764248127.6374974,9,1,-5,0.01
78,81,1764248127.6374974,7,1,1,0.01
78,82,1764248127.6374974,8,0,-6,0.01
78,83,1764248127.6374974,8,0,-5,0.01
78,84,1764248127.6374974,7,1,1,0.01
78,85,1764248127.6374974,7,1,-2,0.01
78,86,1764248127.6374974,5,1,1,0.01
78,87,1764248127.6374974,6,0,-3,0.01
78,88,1764248127.6374974,6,0,-2,0.01
78,89,1764248127.6374974,5,1,1,0.01
78,90,1764248127.6374974,5,1,-2,0.01
78,91,1764248127.6374974,5,1,-2,0.01
78,92,1764248127.6374974,4,0,1,0.01
78,93,1764248127.6374974,6,0,-3,0.01
78,94,1764248127.6374974,5,1,1,0.01
78,95,1764248127.6374974,4,1,4,0.01
78,96,1764248127.6374974,4,1,1,0.01
78,97,1764248127.6374974,4,1,1,0.01
78,98,1764248127.6374974,5,1,-3,0.01
78,99,1764248127.6374974,4,1,4,0.01
78,100,1764248127.6374974,4,1,1,0.01
78,101,1764248127.6374974,3,1,4,0.01
78,102,1764248127.6374974,3,1,1,0.01
78,103,1764248127.6374974,2,0,1,0.01
78,104,1764248127.6374974,2,0,1,0.01
78,105,1764248127.6374974,1,0,3,0.01
78,106,1764248127.6374974,3,1,0,0.01
78,107,1764248127.6374974,3,1,1,0.01
78,108,1764248127.6374974,3,1,1,0.01
78,109,1764248127.6374974,3,1,1,0.01
78,110,1764248127.6374974,1,0,3,0.01
78,111,1764248127.6374974,0,0,3,0.01
78,112,1764248127.6374974,2,0,0,0.01
78,113,1764248127.6374974,0,0,3,0.01
78,114,1764248127.6374974,0,0,3,0.01
78,115,1764248127.6374974,0,0,3,0.01
78,116,1764248127.6374974,0,0,3,0.01
78,117,1764248127.6374974,1,0,2,0.01
78,118,1764248127.6374974,1,0,3,0.01
78,119,1764248127.6374974,0,0,3,0.01
79,0,1764248127.6379414,0,0,3,0.01
79,1,1764248127.6379414,1,0,2,0.01
79,2,1764248127.6379414,0,0,3,0.01
79,3,1764248127.6379414,0,0,3,0.01
79,4,1764248127.6379414,0,0,3,0.01
79,5,1764248127.6379414,1,0,2,0.01
79,6,1764248127.6379414,0,0,3,0.01
79,7,1764248127.6379414,0,0,3,0.01
79,8,1764248127.6379414,1,0,2,0.01
79,9,1764248127.6379414,0,0,3,0.01
79,10,1764248127.6379414,3,1,0,0.01
79,11,1764248127.6379414,1,0,3,0.01
79,12,1764248127.6379414,3,1,0,0.01
79,13,1764248127.6379414,2,0,1,0.01
79,14,1764248127.6379414,2,0,1,0.01
79,15,1764248127.6379414,2,0,1,0.01
79,16,1764248127.6379414,3,0,0,0.01
79,17,1764248127.6379414,4,1,0,0.01
79,18,1764248127.6379414,3,0,1,0.01
79,19,1764248127.6379414,3,0,1,0.01
79,20,1764248127.6379414,4,1,0,0.01
79,21,1764248127.6379414,4,1,1,0.01
79,22,1764248127.6379414,5,1,-3,0.01
79,23,1764248127.6379414,4,1,4,0.01
79,24,1764248127.6379414,4,1,1,0.01
79,25,1764248127.6379414,4,1,1,0.01
79,26,1764248127.6379414,4,1,1,0.01
79,27,1764248127.6379414,5,1,-3,0.01
79,28,1764248127.6379414,6,0,-3,0.01
79,29,1764248127.6379414,5,1,1,0.01
79,30,1764248127.6379414,5,1,-2,0.01
79,31,1764248127.6379414,5,1,-2,0.01
79,32,1764248127.6379414,6,0,-3,0.01
79,33,1764248127.6379414,6,0,-2,0.01
79,34,1764248127.6379414,6,0,-2,0.01
79,35,1764248127.6379414,6,0,-2,0.01
79,36,1764248127.6379414,8,1,-6,0.01
79,37,1764248127.6379414,7,1,1,0.01
79,38,1764248127.6379414,7,1,-2,0.01
79,39,1764248127.6379414,7,1,-2,0.01
79,40,1764248127.6379414,9,1,-6,0.01
79,41,1764248127.6379414,8,1,-2,0.01
79,42,1764248127.6379414,7,1,1,0.01
79,43,1764248127.6379414,9,1,-6,0.01
79,44,1764248127.6379414,7,1,1,0.01
79,45,1764248127.6379414,9,1,-6,0.01
79,46,1764248127.6379414,8,1,-2,0.01
79,47,1764248127.6379414,7,1,1,0.01
79,48,1764248127.6379414,8,1,-6,0.01
79,49,1764248127.6379414,8,1,-5,0.01
79,50,1764248127.6379414,8,1,-5,0.01
79,51,1764248127.6379414,8,1,-5,0.01
79,52,1764248127.6379414,9,1,-6,0.01
79,53,1764248127.6379414,8,0,-5,0.01
79,54,1764248127.6379414,9,1,-6,0.01
79,55,1764248127.6379414,8,0,-5,0.01
79,56,1764248127.6379414,8,0,-5,0.01
79,57,1764248127.6379414,7,1,1,0.01
79,58,1764248127.6379414,9,1,-6,0.01
79,59,1764248127.6379414,7,2,1,0.01
79,60,1764248127.6379414,8,1,-6,0.01
79,61,1764248127.6379414,8,1,-5,0.01
79,62,1764248127.6379414,8,0,-5,0.01
79,63,1764248127.6379414,8,1,-5,0.01
79,64,1764248127.6379414,7,2,1,0.01
79,65,1764248127.6379414,8,0,-6,0.01
79,66,1764248127.6379414,8,0,-5,0.01
79,67,1764248127.6379414,7,2,1,0.01
79,68,1764248127.6379414,8,2,-6,0.01
79,69,1764248127.6379414,7,2,1,0.01
79,70,1764248127.6379414,7,2,-2,0.01
79,71,1764248127.6379414,7,2,-2,0.01
79,72,1764248127.6379414,9,1,-6,0.01
79,73,1764248127.6379414,9,1,-5,0.01
79,74,1764248127.6379414,9,1,-5,0.01
79,75,1764248127.6379414,9,1,-5,0.01
79,76,1764248127.6379414,9,1,-5,0.01
79,77,1764248127.6379414,9,1,-5,0.01
79,78,1764248127.6379414,9,2,-5,0.01
79,79,1764248127.6379414,8,2,-2,0.01
79,80,1764248127.6379414,7,2,1,0.01
79,81,1764248127.6379414,6,2,1,0.01
79,82,1764248127.6379414,7,2,-3,0.01
79,83,1764248127.6379414,8,2,-6,0.01
79,84,1764248127.6379414,6,0,-2,0.01
79,85,1764248127.6379414,6,0,-2,0.01
79,86,1764248127.6379414,5,1,1,0.01
79,87,1764248127.6379414,7,2,-3,0.01
79,88,1764248127.6379414,5,1,1,0.01
79,89,1764248127.6379414,5,1,-2,0.01
79,90,1764248127.6379414,5,1,-2,0.01
79,91,1764248127.6379414,6,0,-3,0.01
79,92,1764248127.6379414,6,0,-2,0.01
79,93,1764248127.6379414,6,0,-2,0.01
79,94,1764248127.6379414,5,1,1,0.01
79,95,1764248127.6379414,5,1,-2,0.01
79,96,1764248127.639031,3,0,1,0.01
79,97,1764248127.639031,4,0,0,0.01
79,98,1764248127.639031,3,0,1,0.01
79,99,1764248127.639031,4,0,0,0.01
79,100,1764248127.639031,3,0,1,0.01
79,101,1764248127.639031,4,0,0,0.01
79,102,1764248127.639031,3,0,1,0.01
79,103,1764248127.639031,4,0,0,0.01
79,104,1764248127.639031,3,0,1,0.01
79,105,1764248127.639031,2,0,1,0.01
79,106,1764248127.639031,3,0,0,0.01
79,107,1764248127.639031,1,0,3,0.01
79,108,1764248127.639031,2,0,0,0.01
79,109,1764248127.639031,1,0,3,0.01
79,110,1764248127.639031,2,0,0,0.01
79,111,1764248127.639031,2,0,1,0.01
79,112,1764248127.639031,1,0,3,0.01
79,113,1764248127.639031,1,0,3,0.01
79,114,1764248127.639031,1,0,3,0.01
79,115,1764248127.639031,1,0,3,0.01
79,116,1764248127.639031,1,0,3,0.01
79,117,1764248127.639031,0,0,3,0.01
79,118,1764248127.639031,0,0,3,0.01
79,119,1764248127.639031,1,0,2,0.01
80,0,1764248127.640374,0,0,3,0.01
80,1,1764248127.640374,1,0,2,0.01
80,2,1764248127.640374,0,0,3,0.01
80,3,1764248127.640374,0,0,3,0.01
80,4,1764248127.640374,0,0,3,0.01
80,5,1764248127.640374,0,0,3,0.01
80,6,1764248127.640374,2,0,0,0.01
80,7,1764248127.640374,2,0,1,0.01
80,8,1764248127.640374,0,0,3,0.01
80,9,1764248127.640374,2,0,0,0.01
80,10,1764248127.640374,3,0,0,0.01
80,11,1764248127.640374,3,0,1,0.01
80,12,1764248127.640374,2,0,1,0.01
80,13,1764248127.640374,2,0,1,0.01
80,14,1764248127.640374,2,0,1,0.01
80,15,1764248127.640374,4,0,0,0.01
80,16,1764248127.640374,3,0,1,0.01
80,17,1764248127.640374,4,0,0,0.01
80,18,1764248127.640374,3,0,1,0.01
80,19,1764248127.640374,4,0,0,0.01
80,20,1764248127.640374,4,0,1,0.01
80,21,1764248127.640374,5,1,-3,0.01
80,22,1764248127.640374,5,1,-2,0.01
80,23,1764248127.640374,5,1,-2,0.01
80,24,1764248127.640374,5,1,-2,0.01
80,25,1764248127.640374,6,0,-3,0.01
80,26,1764248127.640374,6,0,-2,0.01
80,27,1764248127.640374,5,1,1,0.01
80,28,1764248127.640374,5,1,-2,0.01
80,29,1764248127.640374,4,0,1,0.01
80,30,1764248127.640374,6,0,-3,0.01
80,31,1764248127.640374,5,1,1,0.01
80,32,1764248127.640374,5,1,-2,0.01
80,33,1764248127.640374,7,1,-3,0.01
80,34,1764248127.640374,6,1,1,0.01
80,35,1764248127.640374,8,2,-6,0.01
80,36,1764248127.640374,7,1,1,0.01
80,37,1764248127.640374,7,1,-2,0.01
80,38,1764248127.640374,8,2,-6,0.01
80,39,1764248127.640374,8,2,-5,0.01
80,40,1764248127.640374,9,2,-6,0.01
80,41,1764248127.640374,8,0,-5,0.01
80,42,1764248127.640374,7,1,1,0.01
80,43,1764248127.640374,7,1,-2,0.01
80,44,1764248127.640374,9,2,-6,0.01
80,45,1764248127.640374,7,1,1,0.01
80,46,1764248127.640374,8,1,-6,0.01
80,47,1764248127.640374,7,1,1,0.01
80,48,1764248127.640374,8,1,-6,0.01
80,49,1764248127.640374,9,1,-6,0.01
80,50,1764248127.640374,9,1,-5,0.01
80,51,1764248127.640374,8,0,-5,0.01
80,52,1764248127.640374,8,0,-5,0.01
80,53,1764248127.640374,7,1,1,0.01
80,54,1764248127.640374,7,1,-2,0.01
80,55,1764248127.640374,8,1,-6,0.01
80,56,1764248127.640374,8,1,-5,0.01
80,57,1764248127.640374,9,1,-6,0.01
80,58,1764248127.640374,9,1,-5,0.01
80,59,1764248127.640374,8,2,-2,0.01
80,60,1764248127.640374,9,2,-6,0.01
80,61,1764248127.640374,7,2,1,0.01
80,62,1764248127.640374,8,0,-6,0.01
80,63,1764248127.640374,9,2,-6,0.01
80,64,1764248127.640374,9,2,-5,0.01
80,65,1764248127.640374,9,2,-5,0.01
80,66,1764248127.640374,9,1,-5,0.01
80,67,1764248127.640374,9,2,-5,0.01
80,68,1764248127.640374,8,0,-5,0.01
80,69,1764248127.640374,9,1,-6,0.01
80,70,1764248127.640374,8,0,-5,0.01
80,71,1764248127.640374,8,0,-5,0.01
80,72,1764248127.640374,9,1,-6,0.01
80,73,1764248127.640374,7,2,1,0.01
80,74,1764248127.640374,9,2,-6,0.01
80,75,1764248127.640374,9,2,-5,0.01
80,76,1764248127.640374,7,1,1,0.01
80,77,1764248127.640374,8,0,-6,0.01
80,78,1764248127.640374,8,0,-5,0.01
80,79,1764248127.640374,8,2,-5,0.01
80,80,1764248127.640374,7,1,1,0.01
80,81,1764248127.640374,8,0,-6,0.01
80,82,1764248127.640374,6,1,1,0.01
80,83,1764248127.640374,7,1,-3,0.01
80,84,1764248127.640374,7,1,-2,0.01
80,85,1764248127.640374,5,1,1,0.01
80,86,1764248127.640374,6,0,-3,0.01
80,87,1764248127.640374,5,1,1,0.01
80,88,1764248127.640374,7,1,-3,0.01
80,89,1764248127.640374,6,0,-2,0.01
80,90,1764248127.641416,5,2,1,0.01
80,91,1764248127.641416,6,0,-3,0.01
80,92,1764248127.641416,5,2,1,0.01
80,93,1764248127.641416,4,0,1,0.01
80,94,1764248127.641416,6,0,-3,0.01
80,95,1764248127.641416,3,0,1,0.01
80,96,1764248127.641416,3,0,1,0.01
80,97,1764248127.641416,5,2,-3,0.01
80,98,1764248127.641416,3,1,4,0.01
80,99,1764248127.641416,4,0,0,0.01
80,100,1764248127.641416,2,0,1,0.01
80,101,1764248127.641416,4,0,0,0.01
80,102,1764248127.641416,3,1,4,0.01
80,103,1764248127.641416,3,1,1,0.01
80,104,1764248127.641416,4,0,0,0.01
80,105,1764248127.641416,3,0,1,0.01
80,106,1764248127.641416,2,0,1,0.01
80,107,1764248127.641416,3,0,0,0.01
80,108,1764248127.641416,1,0,3,0.01
80,109,1764248127.641416,1,0,3,0.01
80,110,1764248127.641416,1,0,3,0.01
80,111,1764248127.641416,1,0,3,0.01
80,112,1764248127.641416,1,0,3,0.01
80,113,1764248127.641416,1,0,3,0.01
80,114,1764248127.641416,2,0,0,0.01
80,115,1764248127.641416,1,0,3,0.01
80,116,1764248127.641416,0,0,3,0.01
80,117,1764248127.641416,0,0,3,0.01
80,118,1764248127.641416,0,0,3,0.01
80,119,1764248127.641416,0,0,3,0.01
81,0,1764248127.641416,0,0,3,0.01
81,1,1764248127.641416,0,0,3,0.01
81,2,1764248127.641416,1,0,2,0.01
81,3,1764248127.641416,0,0,3,0.01
81,4,1764248127.641416,0,0,3,0.01
81,5,1764248127.641416,0,0,3,0.01
81,6,1764248127.641416,1,0,2,0.01
81,7,1764248127.641416,2,0,0,0.01
81,8,1764248127.641416,0,0,3,0.01
81,9,1764248127.641416,1,0,2,0.01
81,10,1764248127.641416,3,0,0,0.01
81,11,1764248127.641416,1,0,3,0.01
81,12,1764248127.641416,1,0,3,0.01
81,13,1764248127.641416,2,0,0,0.01
81,14,1764248127.641416,3,0,0,0.01
81,15,1764248127.641416,4,0,0,0.01
81,16,1764248127.641416,2,0,1,0.01
81,17,1764248127.641416,3,0,0,0.01
81,18,1764248127.641416,2,0,1,0.01
81,19,1764248127.641416,2,0,1,0.01
81,20,1764248127.641416,3,0,0,0.01
81,21,1764248127.641416,3,0,1,0.01
81,22,1764248127.641416,5,1,-3,0.01
81,23,1764248127.641416,3,0,1,0.01
81,24,1764248127.641416,5,1,-3,0.01
81,25,1764248127.641416,6,0,-3,0.01
81,26,1764248127.641416,4,0,1,0.01
81,27,1764248127.641416,6,0,-3,0.01
81,28,1764248127.641416,6,0,-2,0.01
81,29,1764248127.641416,6,0,-2,0.01
81,30,1764248127.641416,6,0,-2,0.01
81,31,1764248127.641416,7,1,-3,0.01
81,32,1764248127.641416,5,1,1,0.01
81,33,1764248127.641416,6,0,-3,0.01
81,34,1764248127.641416,7,1,-3,0.01
81,35,1764248127.641416,8,1,-6,0.01
81,36,1764248127.641416,8,1,-5,0.01
81,37,1764248127.641416,8,0,-5,0.01
81,38,1764248127.641416,8,1,-5,0.01
81,39,1764248127.641416,8,2,-5,0.01
81,40,1764248127.641416,7,1,1,0.01
81,41,1764248127.6424134,7,1,-2,0.01
81,42,1764248127.6424134,9,1,-6,0.01
81,43,1764248127.6424134,8,1,-2,0.01
81,44,1764248127.6424134,8,1,-5,0.01
81,45,1764248127.6424134,7,1,1,0.01
81,46,1764248127.6424134,9,1,-6,0.01
81,47,1764248127.6424134,9,1,-5,0.01
81,48,1764248127.6424134,9,1,-5,0.01
81,49,1764248127.6424134,9,2,-5,0.01
81,50,1764248127.6424134,9,1,-5,0.01
81,51,1764248127.6424134,7,1,1,0.01
81,52,1764248127.6424134,8,1,-6,0.01
81,53,1764248127.6424134,9,1,-6,0.01
81,54,1764248127.6424134,8,1,-2,0.01
81,55,1764248127.6424134,9,1,-6,0.01
81,56,1764248127.6424134,7,0,-2,0.01
81,57,1764248127.6424134,9,1,-6,0.01
81,58,1764248127.6424134,9,1,-5,0.01
81,59,1764248127.6424134,8,2,-2,0.01
81,60,1764248127.6424134,7,0,-2,0.01
81,61,1764248127.6424134,9,2,-6,0.01
81,62,1764248127.6424134,9,2,-5,0.01
81,63,1764248127.6424134,9,1,-5,0.01
81,64,1764248127.6424134,7,1,1,0.01
81,65,1764248127.6424134,9,1,-6,0.01
81,66,1764248127.6424134,9,1,-5,0.01
81,67,1764248127.6424134,9,1,-5,0.01
81,68,1764248127.6424134,9,2,-5,0.01
81,69,1764248127.6424134,8,2,-2,0.01
81,70,1764248127.6424134,7,0,-2,0.01
81,71,1764248127.6424134,7,0,-2,0.01
81,72,1764248127.6424134,8,2,-6,0.01
81,73,1764248127.6424134,8,2,-5,0.01
81,74,1764248127.6424134,9,2,-6,0.01
81,75,1764248127.6424134,9,2,-5,0.01
81,76,1764248127.6424134,8,1,-2,0.01
81,77,1764248127.6424134,8,1,-5,0.01
81,78,1764248127.6424134,9,1,-6,0.01
81,79,1764248127.6424134,8,0,-5,0.01
81,80,1764248127.6424134,8,0,-5,0.01
81,81,1764248127.6424134,8,0,-5,0.01
81,82,1764248127.6424134,7,0,-2,0.01
81,83,1764248127.6424134,8,0,-6,0.01
81,84,1764248127.6424134,6,0,-2,0.01
81,85,1764248127.6424134,5,1,1,0.01
81,86,1764248127.6424134,7,0,-3,0.01
81,87,1764248127.6424134,5,1,1,0.01
81,88,1764248127.6424134,6,0,-3,0.01
81,89,1764248127.6424134,5,1,1,0.01
81,90,1764248127.6424134,5,1,-2,0.01
81,91,1764248127.6424134,5,1,-2,0.01
81,92,1764248127.6424134,4,0,1,0.01
81,93,1764248127.6424134,5,1,-3,0.01
81,94,1764248127.6424134,4,0,1,0.01
81,95,1764248127.6424134,5,1,-3,0.01
81,96,1764248127.6424134,3,0,1,0.01
81,97,1764248127.6424134,4,0,0,0.01
81,98,1764248127.6424134,4,0,1,0.01
81,99,1764248127.6424134,5,1,-3,0.01
81,100,1764248127.6424134,4,0,1,0.01
81,101,1764248127.6424134,3,0,1,0.01
81,102,1764248127.6424134,3,0,1,0.01
81,103,1764248127.6424134,3,0,1,0.01
81,104,1764248127.6424134,4,0,0,0.01
81,105,1764248127.6424134,1,0,3,0.01
81,106,1764248127.6424134,1,0,3,0.01
81,107,1764248127.6424134,1,0,3,0.01
81,108,1764248127.6424134,1,0,3,0.01
81,109,1764248127.6424134,1,0,3,0.01
81,110,1764248127.6424134,1,0,3,0.01
81,111,1764248127.6424134,0,0,3,0.01
81,112,1764248127.6424134,1,0,2,0.01
81,113,1764248127.6424134,0,0,3,0.01
81,114,1764248127.6424134,2,0,0,0.01
81,115,1764248127.6424134,1,0,3,0.01
81,116,1764248127.6424134,1,0,3,0.01
81,117,1764248127.6424134,0,0,3,0.01
81,118,1764248127.6424134,1,0,2,0.01
81,119,1764248127.6424134,0,0,3,0.01
82,0,1764248127.6433773,1,0,2,0.01
82,1,1764248127.6433773,1,0,3,0.01
82,2,1764248127.6433773,0,0,3,0.01
82,3,1764248127.6433773,0,0,3,0.01
82,4,1764248127.6433773,0,0,3,0.01
82,5,1764248127.6433773,2,0,0,0.01
82,6,1764248127.6433773,0,0,3,0.01
82,7,1764248127.6433773,0,0,3,0.01
82,8,1764248127.6433773,0,0,3,0.01
82,9,1764248127.6433773,0,0,3,0.01
82,10,1764248127.6433773,1,0,2,0.01
82,11,1764248127.6433773,2,0,0,0.01
82,12,1764248127.6433773,1,0,3,0.01
82,13,1764248127.6433773,3,0,0,0.01
82,14,1764248127.6433773,2,0,1,0.01
82,15,1764248127.6433773,2,0,1,0.01
82,16,1764248127.6433773,3,0,0,0.01
82,17,1764248127.6433773,4,0,0,0.01
82,18,1764248127.6433773,3,0,1,0.01
82,19,1764248127.6433773,4,0,0,0.01
82,20,1764248127.6433773,5,0,-3,0.01
82,21,1764248127.6433773,5,0,-2,0.01
82,22,1764248127.6433773,5,0,-2,0.01
82,23,1764248127.6433773,3,0,1,0.01
82,24,1764248127.6433773,4,0,0,0.01
82,25,1764248127.6433773,6,0,-3,0.01
82,26,1764248127.6433773,4,0,1,0.01
82,27,1764248127.6433773,6,0,-3,0.01
82,28,1764248127.6433773,4,0,1,0.01
82,29,1764248127.6433773,4,0,1,0.01
82,30,1764248127.6433773,7,0,-3,0.01
82,31,1764248127.6433773,6,0,-2,0.01
82,32,1764248127.6433773,7,0,-3,0.01
82,33,1764248127.6433773,7,0,-2,0.01
82,34,1764248127.6433773,5,0,-2,0.01
82,35,1764248127.6433773,7,0,-3,0.01
82,36,1764248127.6433773,6,0,-2,0.01
82,37,1764248127.6433773,7,0,-3,0.01
